original_id	goodreads_id
O Homem que Sabia Javanês e Outros Contos|Afonso Henriques de Lima Barreto	5774488
O Japão|Aluísio Azevedo	19194888
O Juiz de Paz da Roça|Luís Carlos Martins Pena	8337123
O Lapso|Machado de Assis	31692384
O Livro da Lei|Aleister Crowley	13487996
O Livro de Cesário Verde|José Joaquim Cesário Verde	1720447
O Livro de uma Sogra|Aluísio Azevedo	10830682
O Mambembe|Artur Azevedo	27702407
O Mandarim|José Maria Eça de Queirós	8691741
O Matuto|Franklin Távora	25247150
O Mercador de Veneza|William Shakespeare	18243124
O Meu Criado João|Artur Azevedo	27211608
O Missionário|Inglês de Sousa	22694775
O Monstro e Outros contos|Humberto de Campos	9506010
O Movimento da Independência,|Oliveira Lima	26428985
O Moço Loiro|Joaquim Manuel de Macedo	12283075
O Mulato|Aluísio Azevedo	3035836
O Namorador ou a Noite de São João|Luís Carlos Martins Pena	53213788
O Navio Negreiro|Antônio Frederico de Castro Alves	13502755
O Noviço|Luís Carlos Martins Pena	6712112
O Oráculo|Machado de Assis	19278220
O Parocho da aldeia|Alexandre Herculano	25408138
O Passado, passado|Machado de Assis	25274623
O País das Quimeras|Machado de Assis	19309984
O Penúltimo poema|Alberto Caeiro	25749696
O Primo Basílio|José Maria Eça de Queirós	716132
O Primo da Califórnia|Joaquim Manuel de Macedo	36408551
O Protocolo|Machado de Assis	26210913
O Príncipe Sapo|Adolfo Coelho	19463802
O Príncipe de Nassau|Paulo Setúbal	20960860
O Relógio de Ouro|Machado de Assis	31695456
O Rio de Janeiro em 1877|Artur Azevedo	30651504
O Romance do Prata|Paulo Setúbal	22883748
O Segredo de Augusta|Machado de Assis	31695458
O Segredo do Bonzo|Machado de Assis	35683587
O Sertanejo|José de Alencar	8037342
O Sonho das Esmeraldas|Paulo Setúbal	20960863
O Sonho do Conselheiro|Artur Azevedo	55169254
O Subterrâneo do Morro do Castelo|Afonso Henriques de Lima Barreto	2733714
O Telefone|Artur Azevedo	55169265
O Touro Branco|François-Marie Arouet (Voltaire)	27400422
O Touro Negro|Aluísio Azevedo	55206755
O Tribofe|Artur Azevedo	36552301
O Universo não é uma idéia minha|Alberto Caeiro	27387326
O Velho Senado|Machado de Assis	32956091
O Velho da Horta|Gil Vicente	12316421
O adeus de Teresa|Antônio Frederico de Castro Alves	41046976
O almada|Machado de Assis	26478437
O amor é uma companhia|Alberto Caeiro	24146585
O anjo das donzelas|Machado de Assis	22569201
O astrólogo|Machado de Assis	19218718
O baile na flor|Antônio Frederico de Castro Alves	30215397
O balanceio de Lauro Maia|Miguel Ângelo de Azevedo (Nirez)	57990279
O bandolim da desgraça|Antônio Frederico de Castro Alves	31130339
O califa de platina|Machado de Assis	26812203
O caminho da porta|Machado de Assis	22299498
O caminho de Damasco|Machado de Assis	22319119
O cancioneiro portuguez da Vaticana|Teófilo Braga	27702514
O caso Barreto|Machado de Assis	25274743
O caso da Viúva|Machado de Assis	19252081
O caso do Romualdo|Machado de Assis	25274749
O ciúme|Manuel Maria de Barbosa du Bocage	19509113
O contrato|Machado de Assis	19218692
O corpo feminino em debate|Maria Izilda Santos de Matos	50152495
O crepúsculo sertanejo|Antônio Frederico de Castro Alves	35910844
O destinado|Machado de Assis	25274627
O dialeto caipira|Amadeu Amaral	24250200
O escrivão Coimbra|Machado de Assis	25064955
O espelho reflecte certo|Alberto Caeiro	27387298
O fantasma e a canção|Antônio Frederico de Castro Alves	37651327
O gondoleiro do amor|Antônio Frederico de Castro Alves	28265937
O imortal|Machado de Assis	19218682
O laço de fita|Antônio Frederico de Castro Alves	30180411
O livro D'ele|Florbela Espanca	7543172
O livro e a América|Antônio Frederico de Castro Alves	19488626
O luar através dos altos ramos|Alberto Caeiro	27387654
O luar quando bate na relva|Alberto Caeiro	27387425
O machete|Machado de Assis	25533875
O maestro sacode a batuta|Alberto Caeiro	27387431
O marido da adultera|Lúcio de Mendonça	28358584
O melhor remédio|Machado de Assis	25274632
O meu olhar azul como o céu|Alberto Caeiro	27387428
O meu olhar é nítido como um girassol|Alberto Caeiro	25912335
O mistério das cousas, onde está ele?|Alberto Caeiro	27387315
O nadador|Antônio Frederico de Castro Alves	41046977
O pastor amoroso|Fernando Pessoa	22371252
O que nós vemos das cousas são as cousas|Alberto Caeiro	27387416
O que ouviu os meus versos|Alberto Caeiro	27387436
O que são as moças|Machado de Assis	22093473
O que são estrelas|Auta de Sousa	23927685
O que é - simpatia|Casimiro de Abreu	23392883
O que é o Casamento?|José de Alencar	18919401
O quê? Valho mais que uma flor|Alberto Caeiro	27387427
O sainete|Machado de Assis	26244260
O seminarista|Bernardo Guimarães	6162540
O soldado Jacob|José Joaquim Medeiros de Albuquerque	53261261
O tonel das dânaides|Antônio Frederico de Castro Alves	41046989
O triste fim de Policarpo Quaresma|Afonso Henriques de Lima Barreto	830875
O vôo do gênio|Antônio Frederico de Castro Alves	30215399
O Último Palpite|Artur Azevedo	55169355
O Único Assassinato de Cazuza|Afonso Henriques de Lima Barreto	36488564
O único mistério do Universo é o mais e não o menos|Alberto Caeiro	23844289
Obras Poéticas de Glauceste Satúrnio|Cláudio Manuel da Costa (Glauceste Satúrnio)	22242256
Ocidentais|Machado de Assis	15760378
Octogenário|Artur Azevedo	34328771
Ode ao dous de julho|Antônio Frederico de Castro Alves	26137999
Olá, guardador de rebanhos|Alberto Caeiro	24107415
Ondas e Outros Poemas Esparsos|Euclides da Cunha	20801547
Ontem o pregador de verdades dele|Alberto Caeiro	27387418
Ontem à tarde um homem das cidades|Alberto Caeiro	27387613
Onze anos depois|Machado de Assis	43785040
Orai por ele|Machado de Assis	26244263
Oração da noite|Auta de Sousa	22041156
Orraca López vi doente un día|Afonso Eanes de Coton	25009320
Os Brilhantes do Brasileiro|Camilo Castelo Branco	12106963
Os Bruzundangas|Afonso Henriques de Lima Barreto	17236158
Os Ciúmes de um Pedestre ou o Terrível Capitão do Mato|Luís Carlos Martins Pena	53291637
Os Compadres|Artur Azevedo	31179150
Os Dez por Cento|Artur Azevedo	55169453
Os Dois Amores|Joaquim Manuel de Macedo	18629121
Os Dois Andares|Artur Azevedo	55169278
Os Dois ou o Inglês Maquinista|Luís Carlos Martins Pena	15830498
Os Escravos|Antônio Frederico de Castro Alves	1811422
Os Filhos do Padre Anselmo|António da Costa Couto Sá de Albergaria	12061057
Os Irmãos Leme|Paulo Setúbal	19478706
Os Irmãos das Almas|Luís Carlos Martins Pena	8300910
Os Lobisomens|Manuel José Araújo Porto-Alegre	27675337
Os Maias|José Maria Eça de Queirós	1249630
Os Pobres|Raul Brandão	8853156
Os Timbiras|Antônio Gonçalves Dias	15841688
Os canários|Auta de Sousa	25019502
Os deuses de casaca|Machado de Assis	22569188
Os fidalgos da casa mourisca|Júlio Dinis	1802104
Os pastores de Virgílio tocavam avenas e outras cousas|Alberto Caeiro	27387319
Os retirantes|José do Patrocínio	31936912
Os romances da semana|Joaquim Manuel de Macedo	44688227
Os Óculos de Pedro Antão|Machado de Assis	24882573
Outro Soneto do Prazer Efêmero|Manuel Maria de Barbosa du Bocage	26209723
Outro soneto ao França|Manuel Maria de Barbosa du Bocage	35845670
Paai Rengel e outros dous romeus|Afonso Eanes de Coton	25019514
Paga ou Morre!|Artur Azevedo	24592613
Pai Contra Mãe|Machado de Assis	20413864
Palavras Tristes|Auta de Sousa	25009228
Palavras a alguém|Casimiro de Abreu	26210881
Palavras no mar|Casimiro de Abreu	23850045
Panóplias|Olavo Bilac	20957038
Papéis Velhos|Machado de Assis	19248308
Para além da curva da estrada|Alberto Caeiro	27387312
Para defender a pátria|Frei Caneca	32325707
Passa uma borboleta por diante de mim|Alberto Caeiro	24107397
Passei toda a noite|Alberto Caeiro	39124473
Passou a diligência pela estrada, e foi-se|Alberto Caeiro	27387420
Pastor do monte, tão longe de mim com as tuas ovelhas|Alberto Caeiro	22371250
Patkull|Antônio Gonçalves Dias	34674058
Paulino e Roberto|Artur Azevedo	38911397
Pequetita|Artur Azevedo	55169986
Perfumes e amor|Casimiro de Abreu	21463560
Peru versus Bolívia|Euclides da Cunha	20801586
Piedade Filial|Artur Azevedo	55169485
Pobre Cardeal!|Machado de Assis	20560519
Pobre flor!|Auta de Sousa	25003502
Pobres Liberais!|Artur Azevedo	34676562
Pobres das flores dos canteiros dos jardins regulares|Alberto Caeiro	24326656
Poema da mocidades seguido de Anjo do lar|M. Pinheiro Chagas	32437650
Poemas Inconjuntos|Fernando Pessoa	22837096
Poemas Irônicos, Venenosos e Sarcásticos|Manuel Antônio Álvares de Azevedo	44147033
Poemas Malditos|Manuel Antônio Álvares de Azevedo	57456757
Poemas Selecionados|Florbela Espanca	11742922
Poemas Traduzidos|Fernando Pessoa	20744050
Poemas da Morte|Emílio de Meneses	20614595
Poemas de Fagundes Varela|Luís Nicolau Fagundes Varela	33873999
Poemas de Fernando Pessoa|Fernando Pessoa	29869137
Poemas de Ricardo Reis|Fernando Pessoa	25148966
Poemas de Álvaro de Campos|Fernando Pessoa	8070004
Poemas em Inglês|Fernando Pessoa	29921152
Poesia Satírica e Versos de Circunstância|Emílio de Meneses	24980176
Poesia e amor|Casimiro de Abreu	20525113
Poesias Inéditas|Fernando Pessoa	16077402
Poesias Manuscritas|Cláudio Manuel da Costa (Glauceste Satúrnio)	24782170
Pois não é?!|Casimiro de Abreu	22007423
Pois que vos Deus, amigo, quer guisar|Dom Dinis	25033697
Pombos mensageiros|Auta de Sousa	25009249
Ponto de Vista|Machado de Assis	21394161
Possível e Impossível|Machado de Assis	18868098
Pouco a pouco o campo se alarga e se doura|Alberto Caeiro	27387643
Pouco me importa|Alberto Caeiro	27387314
Poverina|Artur Azevedo	25009217
Preguntar-vos quero por Deus|Dom Dinis	25009347
Primas de Sapucaia|Machado de Assis	26244268
Primeiro Fausto|Fernando Pessoa	22450701
Primeiro prenúncio de trovoada de depois de amanhã|Alberto Caeiro	27387646
Primeiros Cantos|Antônio Gonçalves Dias	25884315
Proençaes soen mui ben trobar|Dom Dinis	43381033
Profissão de fé|Olavo Bilac	21012724
Prosopopéia|Bento Teixeira	18751859
Puelina|Artur Azevedo	55170179
Página azul|Auta de Sousa	25009233
Página triste|Auta de Sousa	25009257
Páginas Recolhidas|Machado de Assis	18243366
Pétala dobrada para trás da rosa|Alberto Caeiro	22950194
Pílades e Orestes|Machado de Assis	22569189
Qual dos dois|Machado de Assis	27386340
Quando a erva crescer em cima da minha sepultura|Alberto Caeiro	27387412
Quando está frio no tempo do frio|Alberto Caeiro	27387317
Quando eu não te tinha|Alberto Caeiro	26159982
Quando tornar a vir a Primavera|Alberto Caeiro	27387429
Quando tu choras|Casimiro de Abreu	25019511
Quando vier a primavera|Alberto Caeiro	27387320
Quarta parte em Lisboa na Oficina de Miguel Deslandes, com todas as licenças e privilégio real|Pe. Antônio Vieira	25923187
Quarta parte, licenças e privilégio real|Pe. Antônio Vieira	22712756
"Quase Ela deu o ""sim"", mas...|Afonso Henriques de Lima Barreto"	57021858
Quase ministro|Machado de Assis	21400741
Queixumes|Casimiro de Abreu	25100397
Quem Boa Cama Faz...|Machado de Assis	23926114
Quem Casa, Quer Casa|Luís Carlos Martins Pena	48844266
Quem ele era?|Artur Azevedo	35132704
Quem me dera que a minha vida fosse um carro de bois|Alberto Caeiro	25877170
Quem me dera que eu fosse o pó da estrada|Alberto Caeiro	24326657
Quem não quer ser lobo...|Machado de Assis	19218643
Questão de vaidade|Machado de Assis	24845686
Recordações do Escrivão Isaías Caminha|Afonso Henriques de Lima Barreto	11535868
Regina Martyrum|Auta de Sousa	25009219
Reliquiae|Florbela Espanca	13418993
Remissão de Pecados|Joaquim Manuel de Macedo	20708139
Rimo quando calha|Alberto Caeiro	27387623
Rosa murcha|Casimiro de Abreu	51217794
Rozaura, a enjeitada|Bernardo Guimarães	20760374
Ruy de Leão|Machado de Assis	22569199
Ruy: o escudeiro|Luís da Silva Mouzinho de Albuquerque	10548418
Róseo menino|Auta de Sousa	25003503
Sangue de africano|Antônio Frederico de Castro Alves	19507283
Sarças de Fogo|Olavo Bilac	27702494
Se eu morrer novo|Alberto Caeiro	24107464
Se eu podess'ora meu coraçom|Dom Dinis	31565652
Se eu pudesse trincar a terra toda|Alberto Caeiro	27387310
Se gradoedes, amigo|Afonso Eanes de Coton	25003531
Se quiserem que eu tenha um misticismo|Alberto Caeiro	27387324
Seja o que for que esteja no centro do Mundo|Alberto Caeiro	27387442
Sempre sonhos!...|Casimiro de Abreu	25033792
Senhor fremosa e de mui loução|Dom Dinis	25003542
Senhor, nom vos pês se me guisar Deus|Dom Dinis	32325729
Senhor, pois me nom queredes|Dom Dinis	25033803
Senhor, que de grad'hoj'eu querría|Dom Dinis	25009324
Senhora|José de Alencar	1093674
Serenatas e saraus|Alexandre José de Melo Morais Filho	37873062
Sermão Histórico Panegírico nos Anos da Rainha D. Maria Francisca de Sabóia|Pe. Antônio Vieira	39220679
Sermão Histórico e Panegírico nos Anos da Rainha D. Maria Francisca de Sabóia|Pe. Antônio Vieira	24976749
Sermão I - Maria, Rosa Mística|Pe. Antônio Vieira	51044755
Sermão III - Maria, Rosa Mística|Pe. Antônio Vieira	51179792
Sermão IX - Maria Rosa Mística|Pe. Antônio Vieira	52321317
Sermão Nossa Senhora do Rosário com o Santíssimo Sacramento|Pe. Antônio Vieira	25017263
Sermão VI - Maria Rosa Mística|Pe. Antônio Vieira	52228921
Sermão XI Com o Santíssimo Sacramento Exposto|Pe. Antônio Vieira	26232422
Sermão XII (1639)|Pe. Antônio Vieira	26232485
Sermão XIII|Pe. Antônio Vieira	19253367
Sermão XIV (1633)|Pe. Antônio Vieira	26232459
Sermão da Dominga XIX depois do Pentecoste (1639)|Pe. Antônio Vieira	25131592
Sermão da Glória de Maria, Mãe de Deus|Pe. Antônio Vieira	25979818
Sermão da Primeira Dominga do Advento (1655)|Pe. Antônio Vieira	25511156
Sermão da Primeira Oitava de Páscoa|Pe. Antônio Vieira	25131589
Sermão da Primeira Sexta-Feira da Quaresma (1651)|Pe. Antônio Vieira	19253366
Sermão da Segunda Dominga da Quaresma (1651)|Pe. Antônio Vieira	25131591
Sermão da Sexagésima|Pe. Antônio Vieira	17396721
Sermão das Cadeias de S. Pedro em Roma pregado na Igreja de S. Pedro.|Pe. Antônio Vieira	26161049
Sermão de Dia de Ramos (1656)|Pe. Antônio Vieira	26244254
Sermão de Nossa Senhora do Ó (1640)|Pe. Antônio Vieira	25326946
Sermão de S. Roque|Pe. Antônio Vieira	26210882
Sermão de Santa Catarina (1663)|Pe. Antônio Vieira	25334836
Sermão de Santa Catarina Virgem e Mártir|Pe. Antônio Vieira	24766173
Sermão de Santa Teresa|Pe. Antônio Vieira	24766263
Sermão de Santa Teresa e do Santíssimo Sacramento|Pe. Antônio Vieira	26210883
Sermão de Santo Antônio|Pe. Antônio Vieira	7796977
Sermão de São Pedro|Pe. Antônio Vieira	19204289
Sermão de Todos os Santos|Pe. Antônio Vieira	20497745
Sermão do  Segundo Mandato|Pe. Antônio Vieira	24766254
Sermão do Bom Ladrão (1655)|Pe. Antônio Vieira	19495787
Sermão do Espírito Santo|Pe. Antônio Vieira	23996827
Sermão do Mandato|Pe. Antônio Vieira	52099965
Sermão do Quarto Sábado da Quaresma (1640)|Pe. Antônio Vieira	30292064
Sermão dos Bons Anos|Pe. Antônio Vieira	52882415
Sermão nas exéquias de D. Maria de Ataíde|Pe. Antônio Vieira	26210884
Serões da província|Júlio Dinis	7533461
Sete de setembro|Casimiro de Abreu	25019522
Sim: existo dentro do meu corpo|Alberto Caeiro	24928747
Sinais de vida no planeta Minas|Fernando Gabeira	4520618
Singular Ocorrência|Machado de Assis	19397735
Singularidades de uma Rapariga Loura|José Maria Eça de Queirós	7506609
Soneto (des)pejado|Manuel Maria de Barbosa du Bocage	19163516
Soneto Napoleônico|Manuel Maria de Barbosa du Bocage	26210887
Soneto anal|Manuel Maria de Barbosa du Bocage	19306952
Soneto anticlerical|Manuel Maria de Barbosa du Bocage	26209724
Soneto ao leitão|Manuel Maria de Barbosa du Bocage	20760033
Soneto ao Árcade França|Manuel Maria de Barbosa du Bocage	35845673
Soneto ao Árcade Lereno|Manuel Maria de Barbosa du Bocage	26159986
Soneto arcádico|Manuel Maria de Barbosa du Bocage	26159985
Soneto da amada gabada|Manuel Maria de Barbosa du Bocage	26146438
Soneto da beata esperta|Manuel Maria de Barbosa du Bocage	21405752
Soneto da cagada|Manuel Maria de Barbosa du Bocage	19376469
Soneto da cópula canina|Manuel Maria de Barbosa du Bocage	24808708
Soneto da cópula esculpida|Manuel Maria de Barbosa du Bocage	20749957
Soneto da donzela ansiosa|Manuel Maria de Barbosa du Bocage	38619234
Soneto da escultura escandalosa|Manuel Maria de Barbosa du Bocage	25129500
Soneto da mocetona pudibunda|Manuel Maria de Barbosa du Bocage	22758469
Soneto da porra burra|Manuel Maria de Barbosa du Bocage	20528000
Soneto da puta assombrosa|Manuel Maria de Barbosa du Bocage	21405743
Soneto da puta novata|Manuel Maria de Barbosa du Bocage	19376468
Soneto das glórias carnais|Manuel Maria de Barbosa du Bocage	21936567
Soneto do coito interrompido|Manuel Maria de Barbosa du Bocage	19376467
Soneto do corno choroso|Manuel Maria de Barbosa du Bocage	18804519
Soneto do corno interesseiro|Manuel Maria de Barbosa du Bocage	21936566
Soneto do diálogo conjugal|Manuel Maria de Barbosa du Bocage	19376470
Soneto do gozador coçador|Manuel Maria de Barbosa du Bocage	32808989
Soneto do gozo vitorioso|Manuel Maria de Barbosa du Bocage	19376471
Soneto do juramento|Manuel Maria de Barbosa du Bocage	32808987
Soneto do lascivo pezinho|Manuel Maria de Barbosa du Bocage	22667439
Soneto do membro monstruoso|Manuel Maria de Barbosa du Bocage	20758583
Soneto do mouro desmoralizado|Manuel Maria de Barbosa du Bocage	26210885
Soneto do padre patife|Manuel Maria de Barbosa du Bocage	26210886
Soneto do pau decifrado|Manuel Maria de Barbosa du Bocage	24823765
Soneto do prazer efêmero|Manuel Maria de Barbosa du Bocage	22295349
Soneto do prazer maior|Manuel Maria de Barbosa du Bocage	22693942
Soneto do pregador pecador|Manuel Maria de Barbosa du Bocage	25027265
Soneto do velho escandaloso|Manuel Maria de Barbosa du Bocage	24976753
Soneto dramático|Manuel Maria de Barbosa du Bocage	43381034
Soneto matinal|Manuel Maria de Barbosa du Bocage	20760054
Soneto maçônico|Manuel Maria de Barbosa du Bocage	20527999
Sonetos Inéditos|Cláudio Manuel da Costa (Glauceste Satúrnio)	22242254
Sonhos de virgem|Casimiro de Abreu	25915142
Suje-Se, Gordo!|Machado de Assis	32956089
Suspiros Poéticos e Saudades|Domingos Gonçalves de Magalhães	2695321
São Cristóvão|José Maria Eça de Queirós	20869097
Só a natureza é divina|Alberto Caeiro	27387302
Tant'é Melión pecador|Dom Dinis	25009326
Teoria do Medalhão|Machado de Assis	13319765
Terpsícore|Machado de Assis	2183525
Teus anos|Auta de Sousa	25003544
Tipos da atualidade|França Júnior	42600465
Tiverton Tales|Alice Brown	1892261
Toc, toc, toc, toc...|Artur Azevedo	19457002
Todos os dias agora acordo com alegria e pena|Alberto Caeiro	27387316
Trança loura|Auta de Sousa	25003482
Tratado da Terra do Brasil: História da Província Santa Cruz a que Vulgarmente Chamamos Brasil|Pero de Magalhães Gândavo	20960862
Tratado descritivo do Brasil em 1587|Gabriel Soares de Sousa	52366743
Trio em Lá Menor|Machado de Assis	53111628
Troca de datas|Machado de Assis	25533876
Três cantos|Casimiro de Abreu	25003530
Três conseqüências|Machado de Assis	22299499
Três tesouros perdidos|Machado de Assis	24034542
Tu, místico, vês uma significação em todas as cousas|Alberto Caeiro	27387299
Tudo passa|Auta de Sousa	19059365
Tudo se muda: o génio unicamente|Abade de Jazente	25009335
Types of Children's Literature|Walter Barnes	14325164
Ubirajara|José de Alencar	3195575
Um Apólogo|Machado de Assis	12418094
Um Capitão de Voluntários|Machado de Assis	22569190
Um Capricho|Artur Azevedo	55169520
Um Don Juan de Província|Artur Azevedo	25144437
Um Especialista|Afonso Henriques de Lima Barreto	26159983
Um Homem Célebre|Machado de Assis	21569548
Um Sarau no Paço de São Cristóvão|Paulo Setúbal	20960861
Um almoço|Machado de Assis	24076451
Um ambicioso|Machado de Assis	22542451
Um cão de lata ao rabo|Machado de Assis	24976775
Um dia de entrudo|Machado de Assis	25274703
Um dístico|Machado de Assis	25274638
Um esqueleto|Machado de Assis	20496679
Um homem superior|Machado de Assis	19219220
Um incêndio|Machado de Assis	25533872
Um melodrama em Santo Tirso|M. Pinheiro Chagas	25019515
Um quarto de século|Machado de Assis	25274662
Um raio de luar|Antônio Frederico de Castro Alves	27393331
Um renque de árvores lá longe, lá para a encosta|Alberto Caeiro	27387305
Um sonho e outro sonho|Machado de Assis	24645232
Um tal home sei eu, ai bem talhada|Dom Dinis	42600595
Uma Carga de Sono|Artur Azevedo	35085720
Uma Estação no Inferno|Arthur Rimbaud	25357921
Uma Lágrima de Mulher|Aluísio Azevedo	6788442
Uma Senhora|Machado de Assis	26000750
Uma Visita de Alcebíades|Machado de Assis	25064954
Uma excursão milagrosa|Machado de Assis	25534912
Uma gargalhada de rapariga soa do ar|Alberto Caeiro	27387351
Uma ode de anacreonte|Machado de Assis	22569200
Uma partida|Machado de Assis	24645227
Uma por Outra|Artur Azevedo	55169544
Uma por outra|Machado de Assis	26803833
Uma tragédia no Amazonas|Raul Pompéia	24303956
Uma águia sem asas|Machado de Assis	19539001
Umas Férias|Machado de Assis	54740782
Uns Braços|Machado de Assis	11538858
Utopia|Thomas Morus	18414
Vai alta no céu a lua da Primavera|Alberto Caeiro	27387421
Valer-vos-ia, amigo, se hoj'|Dom Dinis	25033747
Vedes, amigos, que de perdas hei|Afonso Sanches	25009259
Verba Testamentária|Machado de Assis	53001911
Verdade, mentira, certeza, incerteza|Alberto Caeiro	27387309
Verdades Singelas|Abade de Jazente	25009332
Verso e Reverso|José de Alencar	19028099
Versos Antigos (1885-1889)|Emílio de Meneses	43853600
Versos a Inah|Auta de Sousa	25019509
Versos ligeiros|Auta de Sousa	25003515
Vi-vos, madre, com meu amig'aqui|Dom Dinis	26332261
Via-Láctea|Olavo Bilac	10830392
Viagem ao Parnaso|Artur Azevedo	23341515
Viagem à roda de mim mesmo|Machado de Assis	24528161
Viagens de Gulliver|Jonathan Swift	6294139
Viagens na Minha Terra|João Batista da Silva Leitão de Almeida Garrett	697341
Vida Urbana|Afonso Henriques de Lima Barreto	20685289
Vidros quebrados|Machado de Assis	24430813
Vila Rica|Cláudio Manuel da Costa (Glauceste Satúrnio)	22242257
Virginius|Machado de Assis	20731292
Vovó Andrade|Artur Azevedo	25033807
Vozes d'África|Antônio Frederico de Castro Alves	20986490
Vênus! divina vênus!|Machado de Assis	24267057
Vós mi defendestes, senhor|Dom Dinis	28373290
Vós, que vos em vossos cantares meu|Dom Dinis	25009325
Woyzeck|George Büchner	571938
A Bruxa e o Caldeirão|José Leon Machado	15760346
Amanda e os Nanorobôs|Eliú Quintiliano	53818347
Chuva e sol|Adelina Lopes Vieira	24077213
Histórias da Avózinha|Alberto Figueiredo Pimentel	32894387
Histórias que acabam aqui|Maria Teresa Lobato Fernandes Pereira Lopes	17342327
Meiguice|Adelina Lopes Vieira	24304099
Não se perde nada à mesa|Adelina Lopes Vieira	24423647
O ramo verde|Adelina Lopes Vieira	26242312
As Primaveras|Abreu, Casimiro de	5453576
Capítulos de História Colonial (1500-1800)|Abreu, João Capistrano de	16679517
Ruy o escudeiro|Albuquerque, Luís da Silva Mousinho de	41700340
Ubirajara|Alencar, José de	40381903
Contos do Diabo|Almeida, Fialho de; Queirós, Eça de; Machado, Júlio César	22796983
Memórias de um Sargento de Milícias|Almeida, Manuel António de	1026496
Diccionario de João Fernandes|Amorim, Francisco Gomes de	22320080
Contos de Andersen|Andersen, Hans Christian	25768231
Relatorio de uma viagem ás terras do Changamira|Andrada, Joaquim Carlos Paiva de	21531676
Relatorio de uma viagem ás terras dos Landins|Andrada, Joaquim Carlos Paiva de	22317607
Outras Poesias|Anjos, Augusto dos	2755882
A estatua do poeta|Araújo, Joaquim de	11423425
Arte Poética|Aristóteles	19028065
Historias Sem Data|Assis, Machado de	19071552
Dom Casmurro|Assis, Machado de	82888
Memórias Póstumas de Brás Cubas|Assis, Machado de	9524557
O Alienista|Assis, Machado de	87263
A Mão e a Luva|Assis, Machado de	5852843
Esaú e Jacó|Assis, Machado de	12402229
Quincas Borba|Assis, Machado de	19312352
Contos Fluminenses|Assis, Machado de	6714503
Papéis Avulsos|Assis, Machado de	2751322
Almas Agradecidas|Assis, Machado de	20922651
Várias Histórias|Assis, Machado de	5978900
A viúva Sobral|Assis, Machado de	25064956
Memorial de Aires|Assis, Machado de	1436908
Histórias da Meia-Noite|Assis, Machado de	6714571
Balas de Estalo|Assis, Machado de	618779
Casa Velha|Assis, Machado de	10988640
Bons Dias|Assis, Machado de	1900672
As Forças Caudinas|Assis, Machado de	27731330
Iaiá Garcia|Assis, Machado de	1436913
Tu, só tu, puro amor|Assis, Machado de	17227215
O anjo Rafael|Assis, Machado de	57394108
Crisálidas|Assis, Machado de	27731336
Poesias dispersas|Assis, Machado de	19028019
Ressureição|Assis, Machado de	19492050
Textos críticos|Assis, Machado de	19218716
A Alma Nova|Azevedo, Guilherme de	21897173
Homenagem ao Marquez De Pombal 1782-1882|Azevedo, Maximiliano de	22317610
A batalha de Toro|Barata, António Francisco	19320598
Viagens na Minha Livraria|Barata, António Francisco	29884902
Miscellanea Histórico-Romantica|Barata, António Francisco	40476795
O Manuelinho de Évora|Barata, António Francisco	37604670
O Rancho da Carqueja|Barata, António Francisco	37287118
Improvisos de Bocage|Bocage	12209323
Mágoas Amorosas de Elmano|Bocage	12738569
A Pavorosa Illusão|Bocage	12077633
Queixumes do Pastor Elmano Contra a Falsidade da Pastora Urselina|Bocage	12738584
A virtude laureada|Bocage	12209319
Sonetos e Outros Poemas|Bocage	36051842
O Bispo: Nova «Heresia», em verso|Braga, Guilherme	39146412
Amor de Perdição|Branco, Camilo Castelo	909710
História Trágico-Marítima|Brito, Bernardo Gomes de	16040471
Memoria hydrografica das ilhas de Cabo Verde|Cabral, Francisco António	34338787
A Filha do Cabinda|Campos, Alfredo	10258819
Contos do Norte|Carvalho, João Marques de	34100103
Contos Paraenses|Carvalho, João Marques de	34100172
Entre as Nymphéas|Carvalho, João Marques de	25924744
Um brado contra as monterias de cerco aos Lobos na Provincia do Alemtejo|Carvalho, José Paulo de Mira e	25924745
Alguns homens do meu tempo|Carvalho, Maria Amália Vaz de	57493194
Mulheres e creanças: notas sobre educação|Carvalho, Maria Amália Vaz de	20926375
Pelo mundo fóra|Carvalho, Maria Amália Vaz de	20447109
O Que Fazem Mulheres|Castelo Branco, Camilo	41551007
A Chave do Enigma|Castilho, António Feliciano de	12006352
Eco da Voz Portugueza por Terras de Santa Cruz|Castilho, António Feliciano de	25320147
O presbyterio da montanha|Castilho, António Feliciano de	27703112
Continuação do Portugal enfermo por vicios, e abusos de ambos os sexos|Costa, José Daniel Rodrigues da	12746824
Espada da Justiça|Costa, José Daniel Rodrigues da	24266991
Portugal enfermo por vicios, e abusos de ambos os sexos|Costa, José Daniel Rodrigues da	22920674
Historia da Grecia|Costa, José Fernandes	19253407
A viagem da Índia|Costa, José Fernandes	27363584
A Lucta Civil Brazileira e o Sebastianismo Portuguez|Costa, Jose? Soares da Cunha e	22302396
As Saudades do Bardo Orthodoxo|Coutinho, Henrique Ernesto de Almeida	29842493
Os Sertões|Cunha, Euclides da	12145748
Canção do Exílio|Dias, Gonçalves	28659698
Juca-Pirama|Dias, Gonçalves	25947318
Uma família ingleza|Dinis, Júlio	10430629
Um club da Má-Lingua|Dostoievski	8618601
