id	title	isbn	isbn13	asin	image_url	publication_year	publication_month	publication_day	publisher	is_ebook	description	num_pages	format	format_summ	edition_information	average_rating	ratings_count	text_reviews_count	num_of_authors	similar_books	num_of_similar_books	popular_shelves	to_read	currently_reading	favorites	num_of_shelves	work_url
25019502	Os canários			B00AFYCDXI	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/25019502-os-can-rios
22569188	Os Deuses de Casaca			B00AGZI6SW	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	['Este', 'eBook', 'foi', 'convertido', 'ao', 'formato', 'digital', 'por', 'uma', 'comunidade', 'de', 'voluntários', 'Você', 'pode', 'encontra', 'lo', 'gratuitamente', 'online', 'A', 'compra', 'da', 'edição', 'Kindle', 'inclui', 'os', 'custos', 'da', 'entrega', 'sem', 'fio', '']	Unknown	unknown	Unknown	Unknown	4.5	1	0	9.0	Unknown	0.0	{'to-read': '2', 'new-queue': '1'}	2.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/22569188-os-deuses-de-casaca
1802104	Os Fidalgos da Casa Mourisca	9720042230	9789720042231		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453983014l/1802104._SX98_.jpg	2007.0			Porto Editora	False	['Os', 'Fidalgos', 'da', 'Casa', 'Mourisca', 'é', 'uma', 'obra', 'de', 'Júlio', 'Dinis', 'passada', 'numa', 'aldeia', 'do', 'Alto', 'Minho', 'e', 'que', 'retrata', 'o', 'confronto', 'entre', 'a', 'burguesia', 'em', 'ascensão', 'e', 'a', 'meteórica', 'queda', 'de', 'uma', 'nobreza', 'decrépita', 'e', 'falida', 'Da', 'obra', 'que', 'lemos', 'até', 'agora', 'deste', 'autor', 'este', 'é', 'o', 'livro', 'que', 'se', 'assemelha', 'mais', 'ao', 'romance', 'tradicional', 'onde', 'o', 'foco', 'principal', 'não', 'recai', 'tanto', 'na', 'ilustração', 'de', 'uma', 'determinada', 'realidade', 'social', 'mas', 'antes', 'nos', 'amores', 'entre', 'dois', 'jovens', 'de', 'realidades', 'sociais', 'diversas', 'Apesar', 'do', 'carácter', 'romântico', 'assumir', 'o', 'papel', 'de', 'destaque', 'Júlio', 'Dinis', 'nesta', 'obra', 'põe', 'a', 'nu', 'a', 'fragilidade', 'de', 'uma', 'nobreza', 'fidalga', 'em', 'declínio', 'que', 'se', 'limita', 'a', 'viver', 'de', 'um', 'nome', 'que', 'cada', 'vez', 'vale', 'menos', 'numa', 'ilusão', 'utópica', 'da', 'manutenção', 'de', 'um', 'status', 'quo', 'que', 'já', 'não', 'tem', 'Existe', 'também', 'uma', 'ligeira', 'abordagem', 'dos', 'problemas', 'relativos', 'às', 'alterações', 'profundas', 'na', 'sociedade', 'portuguesa', 'decorrentes', 'do', 'fim', 'de', 'alguns', 'privilégios', 'de', 'classe', 'que', 'o', 'liberalismo', 'político', 'ofereceu', 'ao', 'século', 'XIX', 'português', 'No', 'entanto', 'e', 'como', 'dissemos', 'supra', 'o', 'objecto', 'principal', 'desta', 'obra', 'são', 'as', 'relações', 'pessoais', 'que', 'se', 'estabelecem', 'entre', 'duas', 'famílias', 'de', 'classes', 'sociais', 'distintas', 'e', 'que', 'condicionam', 'toda', 'a', 'narrativa', 'Filipe', 'de', 'Arede', 'Nunes', '21', 'de', 'Novembro', 'de', '2008http', 'bibliotecatransmissivel', 'blogsp', 'Este', 'romance', 'que', 'é', 'uma', 'crónica', 'de', 'aldeia', 'passa', 'se', 'no', 'séc', 'XIX', 'no', 'Alto', 'Minho', 'e', 'nele', 'o', 'autor', 'põe', 'em', 'evidência', 'as', 'mudanças', 'por', 'que', 'passa', 'a', 'sociedade', 'portuguesa', 'da', 'época', 'com', 'o', 'progresso', 'da', 'burguesia', 'e', 'a', 'consequente', 'decadência', 'da', 'nobreza', 'Os', 'senhores', 'Negrões', 'de', 'Vilar', 'de', 'Corvo', 'o', 'pai', 'D', 'Luís', 'e', 'os', 'filhos', 'Jorge', 'e', 'Maurício', 'são', 'conhecidos', 'como', 'os', 'Fidalgos', 'da', 'Casa', 'Mourisca', 'pois', 'assim', 'é', 'conhecido', 'o', 'velho', 'solar', 'onde', 'vivem', 'a', 'Casa', 'Mourisca', 'Fonte', 'http', 'pt', 'shvoong', 'com', 'books', '671896', 'os', 'Em', 'tempos', 'idos', 'havia', 'uma', 'tradição', 'nas', 'aldeias', 'de', 'chamar', 'Casa', 'Mourisca', 'aos', 'grandes', 'solares', 'senhoriais', 'Na', 'aldeia', 'retratada', 'nesta', 'obra', 'a', 'tradição', 'mantém', 'se', 'e', 'o', 'solar', 'da', 'família', 'Negrões', 'de', 'Vilar', 'de', 'Corvos', 'fica', 'conhecida', 'por', 'esse', 'nome', 'pelos', 'seus', 'habitantes', 'Esta', 'é', 'uma', 'obra', 'centrada', 'numa', 'problemática', 'muito', 'própria', 'do', 'século', 'XIX', 'em', 'que', 'a', 'classe', 'aristocrática', 'vai', 'perdendo', 'os', 'seus', 'privilégios', 'para', 'uma', 'burguesia', 'emergente', 'e', 'onde', 'Júlio', 'Dinis', 'faz', 'um', 'excelente', 'retrato', 'de', 'uma', 'ruralidade', 'assente', 'em', 'morgadios', 'do', 'interior', 'que', 'está', 'a', 'desaparecer', 'com', 'a', 'chegada', 'de', 'novas', 'ideias', 'e', 'novos', 'ideais', 'políticos', 'a', 'Portugal', 'Isabel', 'Maia', '12', 'de', 'Abril', 'de', '2010http', 'nacompanhiadoslivros', 'blogspot', '']	496.0	Paperback	Physical	Unknown	3.94	507	7	9.0	{'697341': 'Viagens na Minha Terra', '5574353': 'A Viagem do Elefante', '1249630': 'Os Maias', '716132': 'O Primo Basílio', '3143473': 'O Gato Malhado e a Andorinha Sinhá: Uma História de Amor', '28859': 'The Gospel According to Jesus Christ', '1092477': 'A Cidade e as Serras', '3401591': 'A Queda dum Anjo', '1077813': 'A Ilustre Casa de Ramires', '7011225': 'Caim', '909710': 'Amor de Perdição', '2434508': 'O Mistério da Estrada de Sintra', '136167': 'The Other Side of Midnight (Midnight #1)', '87263': 'O Alienista', '10257535': 'Vai Uma Rapidinha?', '2536': 'The Year of the Death of Ricardo Reis', '374388': 'Testament of Youth', '23902139': 'Война и мир. Том 3'}	18.0	{'to-read': '356', 'classics': '18', 'autores-portugueses': '13', 'owned': '10', 'romance': '10', 'currently-reading': '9', 'portuguese': '9', 'literatura-portuguesa': '9', 'portuguese-literature': '8', 'portugal': '7', 'fiction': '6', 'books-i-own': '5', 'portugueses': '5', 'júlio-dinis': '4', 'portuguese-lit': '3', 'estante': '3', 'read-in-portuguese': '3', 'ebook': '3', 'favorites': '3', 'classic': '3', 'wbooks': '2', 'tenho-livro': '2', 'portuguese-classics': '2', 'on-the-shelf': '2', 'tenho': '2', 'clássicos': '2', 'lido': '2', 'livros-não-lidos': '2', 'n-portugal': '2', 'favourites': '2', 'in-portuguese': '2', 'romances': '2', 'read-2016': '2', 'clube-leitura': '2', 'em-português': '2', 'home-library': '2', 'historical-romance': '2', 'pt': '2', 'biblioteca-pessoal': '2', 'biblioteca': '2', 'sala': '2', 'portugues': '2', 'português': '2', 'mine': '2', 'portuguese-authors': '2', 'library': '1', 'g-classics': '1', 'c-portugal': '1', 'a-julio-dinis': '1', 'ebook-tbr': '1', 'século-19': '1', 'lusófona': '1', 'on-my-bookself': '1', 'memória-de-leituras': '1', 'f-physical-copy': '1', 'tor5-portuguese': '1', 'a-minha-biblioteca-b': '1', 'tbr': '1', 'tenho-ebook': '1', 'comprar': '1', 'na-estante': '1', 'z-europe-south': '1', '5-romance': '1', '1-clássicos-pt': '1', 'by-men': '1', 'kindle': '1', 'em-casa': '1', 'books-i-have': '1', 'leitura-adquirida': '1', 'coa-literatura': '1', 'já-tenho': '1', 'owned-not-read': '1', 'b_k': '1', 'to-read-to-buy': '1', 'book-that-i-own': '1', 'autores': '1', 'to-read-after-this-year': '1', 'em-minha-casa': '1', 'biblioteca_lx': '1', 'autores-pt': '1', 'lib-gutenberg': '1', 'owned-tbr': '1', 'waiting': '1', 'homem': '1', 'meus-books-i-own': '1', 'por-comprar-ou-requisitar': '1', 'arquivo': '1', 'biblioteca-pai-e-mãe': '1', 'pt-authors': '1', 'lusiteratura': '1', 'own-unread': '1', 'literatura': '1', 'estante-por-ler': '1', 'clássicos-pt': '1', 'ebook-only': '1', 'classic-novel': '1', 'recommendations': '1', 'portuguese-author': '1', 'ebook-pt-para-ler': '1', 'e4': '1'}	356.0	9.0	3.0	100.0	https://www.goodreads.com/book/show/1802104.Os_Fidalgos_da_Casa_Mourisca
27387319	Os pastores de Virgílio tocavam avenas e outras cousas			B00AGQC4U2	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				Public Domain Book	True	['Este', 'eBook', 'foi', 'convertido', 'ao', 'formato', 'digital', 'por', 'uma', 'comunidade', 'de', 'voluntários', 'Você', 'pode', 'encontra', 'lo', 'gratuitamente', 'online', 'A', 'compra', 'da', 'edição', 'Kindle', 'inclui', 'os', 'custos', 'da', 'entrega', 'sem', 'fio', '']	Unknown	unknown	Unknown	Unknown	3.0	1	0	9.0	Unknown	0.0	{'e4': '1'}	0.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/27387319-os-pastores-de-virg-lio-tocavam-avenas-e-outras-cousas
31936912	Os retirantes			B00AGKK1XA	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	3.33	2	0	9.0	Unknown	0.0	{'to-read': '6', 'wbooks': '1', 'phd-year-2': '1', 'literatura': '1', 'não-lido': '1'}	6.0	0.0	0.0	5.0	https://www.goodreads.com/book/show/31936912-os-retirantes
44688227	OS Romances Da Semana	1010052306	9781010052302		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554944466l/44688227._SX98_.jpg	2019.0	3.0	12.0	Wentworth Press	False	['This', 'work', 'has', 'been', 'selected', 'by', 'scholars', 'as', 'being', 'culturally', 'important', 'and', 'is', 'part', 'of', 'the', 'knowledge', 'base', 'of', 'civilization', 'as', 'we', 'know', 'it', 'This', 'work', 'was', 'reproduced', 'from', 'the', 'original', 'artifact', 'and', 'remains', 'as', 'true', 'to', 'the', 'original', 'work', 'as', 'possible', 'Therefore', 'you', 'will', 'see', 'the', 'original', 'copyright', 'references', 'library', 'stamps', 'as', 'most', 'of', 'these', 'works', 'have', 'been', 'housed', 'in', 'our', 'most', 'important', 'libraries', 'around', 'the', 'world', 'and', 'other', 'notations', 'in', 'the', 'work', 'This', 'work', 'is', 'in', 'the', 'public', 'domain', 'in', 'the', 'United', 'States', 'of', 'America', 'and', 'possibly', 'other', 'nations', 'Within', 'the', 'United', 'States', 'you', 'may', 'freely', 'copy', 'and', 'distribute', 'this', 'work', 'as', 'no', 'entity', 'individual', 'or', 'corporate', 'has', 'a', 'copyright', 'on', 'the', 'body', 'of', 'the', 'work', 'As', 'a', 'reproduction', 'of', 'a', 'historical', 'artifact', 'this', 'work', 'may', 'contain', 'missing', 'or', 'blurred', 'pages', 'poor', 'pictures', 'errant', 'marks', 'etc', 'Scholars', 'believe', 'and', 'we', 'concur', 'that', 'this', 'work', 'is', 'important', 'enough', 'to', 'be', 'preserved', 'reproduced', 'and', 'made', 'generally', 'available', 'to', 'the', 'public', 'We', 'appreciate', 'your', 'support', 'of', 'the', 'preservation', 'process', 'and', 'thank', 'you', 'for', 'being', 'an', 'important', 'part', 'of', 'keeping', 'this', 'knowledge', 'alive', 'and', 'relevant', '']	368.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/44688227-os-romances-da-semana
24882573	Os Óculos de Pedro Antão			B00AG6DY42	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	['Este', 'eBook', 'foi', 'convertido', 'ao', 'formato', 'digital', 'por', 'uma', 'comunidade', 'de', 'voluntários', 'Você', 'pode', 'encontra', 'lo', 'gratuitamente', 'online', 'A', 'compra', 'da', 'edição', 'Kindle', 'inclui', 'os', 'custos', 'da', 'entrega', 'sem', 'fio', '']	Unknown	unknown	Unknown	Unknown	4.2	5	1	9.0	Unknown	0.0	{'to-read': '6', 'machado-de-assis': '2', 'secular-humanists': '1', '3-of-5-stars': '1', 'português': '1', 'kindle': '1', 'tenho': '1', 'e-book': '1', 'owned': '1', 'e-books': '1', 'literatura-brasileira': '1'}	6.0	0.0	0.0	11.0	https://www.goodreads.com/book/show/24882573-os-culos-de-pedro-ant-o
26209723	Outro Soneto do Prazer Efêmero			B00AH20SNK	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/26209723-outro-soneto-do-prazer-ef-mero
35845670	Outro soneto ao França			B00AH379OU	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/35845670-outro-soneto-ao-fran-a
25019514	Paai Rengel e outros dous romeus			B00AGORTQS	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/25019514-paai-rengel-e-outros-dous-romeus
24592613	Paga ou Morre!			B00AG4YF06	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/24592613-paga-ou-morre
20413864	Pai Contra Mãe	857421146X	9788574211466		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388624262l/20413864._SX98_.jpg	2007.0			Artes e Ofícios	False	['O', 'personagem', 'principal', 'desse', 'conto', 'é', 'um', 'caçador', 'de', 'escravos', 'que', 'ao', 'se', 'tornar', 'pai', 'vê', 'se', 'diante', 'de', 'uma', 'grave', 'crise', 'financeira', 'Não', 'tendo', 'como', 'sustentar', 'o', 'filho', 'precisa', 'levar', 'adiante', 'a', 'decisão', 'de', 'deixar', 'o', 'pequeno', 'na', 'roda', 'dos', 'enjeitados', 'Do', 'outro', 'lado', 'uma', 'escrava', 'fugida', 'grávida', 'busca', 'a', 'liberdade', 'para', 'o', 'filho', 'ainda', 'em', 'seu', 'ventre', 'O', 'encontro', 'dos', 'dois', 'revela', 'porém', 'que', 'nem', 'todos', 'os', 'nascimentos', 'são', 'bem', 'sucedidos', 'Machado', 'de', 'Assis', 'através', 'do', 'conto', 'escrito', 'no', 'auge', 'de', 'sua', 'maturidade', 'joga', 'no', 'rosto', 'da', 'sociedade', 'essa', 'trama', 'inclemente', '']	32.0	Paperback	Physical	Unknown	4.27	184	13	2.0	{'11538828': 'A Cartomante', '29917182': 'Quarto de Despejo', '7305700': 'A Hora e a Vez de Augusto Matraga', '33006837': 'Bom Dia, Verônica', '46259760': 'Conectadas', '54082892': 'Adivinha quem não voltou pra casa?', '865365': 'Second Class Citizen', '54910602': 'Quando o Sol voltar', '34842610': 'Recitatif', '44024444': 'Torto Arado', '27506227': 'A Nova Califórnia', '187208': 'Auto da Compadecida', '53446610': 'A garota do banco de trás', '23514087': 'O Paraíso são os Outros', '54627881': 'Eu, Meu Melhor Amigo E O Cadáver Que Acabamos De Enterrar', '2183989': 'The Oval Portrait', '10200789': 'O Cobrador'}	17.0	{'to-read': '67', 'short-stories': '5', 'currently-reading': '4', 'brazilian-literature': '4', 'favorites': '3', 'ebook': '3', 'classics': '3', 'faculdade': '2', 'contos': '2', 'brazil': '2', 'fiction': '2', 'conto': '1', 'latine-authors': '1', 'latam-authors': '1', 'pedro_e-book': '1', 'romance': '1', 'quarantine': '1', 'cacd': '1', 'black-writers': '1', 'read-in-portuguese': '1', 'read-in-2020': '1', 'read-2019': '1', 'race': '1', 'livros-2020': '1', 'literatura': '1', 'latin-america': '1', 'anthologies-short-stories': '1', 'livros': '1', 'author-of-color': '1', 'classic-must': '1', 'wbooks': '1', 'não-lido': '1', 'portuguese': '1', 'lit-brasileira': '1', 'brasileiros': '1', 'z1-temp': '1', 'z0-read_temp': '1', 'x-read_in_2020-04': '1', 'x-read_in_2020': '1', 'written_in_portugues': '1', 'trash-superficial': '1', 'trash': '1', 'reviewed-yes': '1', 'recommend-yes': '1', 'native_brasileiro': '1', '3_stars': '1', '_z-0_fiction': '1', 'clássicos': '1', 'kindle': '1', 'translated-to-english': '1', 'recommended-to-me': '1', 'own-ebook': '1', 'livros-nacionais': '1', 'brazilian-books': '1', 'português-lit-estrangeira': '1', 'quero': '1', 'pt-português': '1', 'short-story': '1', 'nacionais': '1', 'machado': '1', 'historical-fiction': '1', 'brazilian-classics': '1', 'audiobook': '1', 'plenty': '1', 'brazilian': '1', 'literatura-nacional': '1', 'lingua-portuguesa': '1', 'machado-de-assis': '1', 'ficção': '1', 'shortstories': '1', 'novel-la': '1', 'read-contos': '1', 'brasil': '1', 'xixe': '1', 'litterature': '1', 'amerique-latine': '1', 'autores-lusófonos': '1'}	67.0	4.0	3.0	77.0	https://www.goodreads.com/book/show/20413864-pai-contra-m-e
25009228	Palavras Tristes			B00AFQQPA8	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/25009228-palavras-tristes
26210881	Palavras a alguém			B00AH2N562	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	{'autores-lusófonos': '1'}	0.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/26210881-palavras-a-algu-m
23850045	Palavras no mar			B00AH2QSQG	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	4.67	3	0	9.0	Unknown	0.0	{'autores-lusófonos': '1'}	0.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/23850045-palavras-no-mar
20957038	Panóplias			B00AG5FAX6	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	1.5	2	1	9.0	Unknown	0.0	{'to-read': '2', 'poesia': '1', 'brasiliana': '1'}	2.0	0.0	0.0	3.0	https://www.goodreads.com/book/show/20957038-pan-plias
19248308	Papéis Velhos			B00AGZTMJY	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	['Este', 'eBook', 'foi', 'convertido', 'ao', 'formato', 'digital', 'por', 'uma', 'comunidade', 'de', 'voluntários', 'Você', 'pode', 'encontra', 'lo', 'gratuitamente', 'online', 'A', 'compra', 'da', 'edição', 'Kindle', 'inclui', 'os', 'custos', 'da', 'entrega', 'sem', 'fio', 'Portuguese', 'Edition', '']	Unknown	unknown	Unknown	Unknown	4.25	12	1	9.0	"{'6277177': '(زديج (أو القضاء', '19324249': 'Saudades (Portuguese Edition)', '329803': 'The Insulted and Humiliated', '19335805': 'Diary of the Fall', '38787': 'Pedro Páramo', '30071453': 'Úrsula', '31300': 'A Caribbean Mystery (Miss Marple, #9)', '26026378': ""Olhos d'água"", '7776251': 'A Máquina de Fazer Espanhóis', '34274961': 'World Without Mind: The Existential Threat of Big Tech', '54554559': 'A máquina do ódio: Notas de uma repórter sobre fake news e violência digital', '9640': 'A Collection of Essays', '91950': 'The Myth of Sisyphus', '35230977': 'O Personagem e outras Fábulas Filosóficas', '32075853': 'Erotic Stories for Punjabi Widows', '31829393': 'O Morro dos Ventos Uivantes (Série Reencontro)', '10476473': 'Diário do Hospício / O Cemitério dos Vivos', '28018977': 'A questão social e política no Brasil'}"	18.0	{'currently-reading': '13', 'to-read': '12', 'pedro_e-book': '1', 'prime': '1', 'wbooks': '1', 'não-lido': '1', 'ebooks-gratuitos-kindle': '1'}	12.0	13.0	0.0	7.0	https://www.goodreads.com/book/show/19248308-pap-is-velhos
27387312	Para além da curva da estrada			B00AGMBQBY	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	{'ebooks-gratuitos-kindle': '1'}	0.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/27387312-para-al-m-da-curva-da-estrada
32325707	Para defender a pátria			B00AG1CTWU	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	3.0	1	0	9.0	Unknown	0.0	{'lingua-portuguesa': '1', 'tenho': '1', 'literatura-brasileira': '1', 'kindle-nao-lido': '1', 'to-read': '1'}	1.0	0.0	0.0	5.0	https://www.goodreads.com/book/show/32325707-para-defender-a-p-tria
24107397	Passa uma borboleta por diante de mim			B00AGS8012	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	{'to-read': '1'}	1.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/24107397-passa-uma-borboleta-por-diante-de-mim
39124473	Passei toda a noite			B00AG4W1QG	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/39124473-passei-toda-a-noite
27387420	Passou a diligência pela estrada, e foi-se			B00AG4AZ5A	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	4.0	1	0	9.0	Unknown	0.0	{'to-read': '1'}	1.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/27387420-passou-a-dilig-ncia-pela-estrada-e-foi-se
22371250	Pastor do monte tão longe de mim com as tuas ovelhas			B00AGPI8NU	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	4.0	1	0	9.0	Unknown	0.0	{'to-read': '1'}	1.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/22371250-pastor-do-monte-t-o-longe-de-mim-com-as-tuas-ovelhas
34674058	Patkull			B00PV5RAWK	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/34674058-patkull
38911397	Paulino e Roberto			B00AH4786S	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	4.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/38911397-paulino-e-roberto
55169986	Pequetita				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598798700l/55169986._SX98_.jpg				Librivox	False	['Artur', 'de', 'Azevedo', '1855', '1908', 'foi', 'um', 'dos', 'principais', 'autores', 'de', 'teatro', 'no', 'Brasil', 'do', 'século', 'XIX', 'Dando', 'continuidade', 'à', 'obra', 'de', 'Martins', 'Pena', 'consolidou', 'a', 'comédia', 'de', 'costumes', 'brasileira', 'sendo', 'no', 'país', 'o', 'principal', 'autor', 'do', 'teatro', 'de', 'revista', 'em', 'sua', 'primeira', 'fase', 'Sua', 'atividade', 'jornalística', 'foi', 'intensa', 'devendo', 'se', 'a', 'ele', 'a', 'publicação', 'de', 'uma', 'série', 'de', 'revistas', 'além', 'da', 'fundação', 'de', 'alguns', 'jornais', 'cariocas', 'Ficou', 'também', 'conhecido', 'por', 'suas', 'crônicas', 'e', 'contos', 'sempre', 'cheios', 'de', 'humor', '']	8.0	Audiobook	Digital	Unknown	4.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/55169986-pequetita
21463560	Perfumes e amor			B00AH36XXI	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	4.5	2	1	9.0	Unknown	0.0	{'to-read': '3', 'lidos-em-2014': '1'}	3.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/21463560-perfumes-e-amor
20801586	Peru versus Bolívia				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392259723l/20801586._SX98_.jpg	1975.0			Cultrix	True	['', 'Peru', 'versus', 'Bolívia', 'é', 'um', 'notável', 'estudo', 'sobre', 'o', 'conflito', 'de', 'fronteiras', 'entre', 'esses', 'dois', 'países', 'apresentando', 'a', 'defesa', 'brasileira', 'sobre', 'o', 'assunto', 'Foi', 'escrito', 'por', 'Euclides', 'da', 'Cunha', 'em', '1907', 'quando', 'trabalhou', 'para', 'o', 'Ministério', 'das', 'Relações', 'Exteriores', '']	263.0	ebook	Digital	Unknown	3.5	2	0	9.0	Unknown	0.0	{'to-read': '7', 'estante': '1', 'local-ebooks': '1', 'ebooks': '1', 'brasil': '1'}	7.0	0.0	0.0	5.0	https://www.goodreads.com/book/show/20801586-peru-versus-bol-via
55169485	Piedade Filial				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598794596l/55169485._SX98_.jpg				Librivox	False	['Artur', 'de', 'Azevedo', '1855', '1908', 'foi', 'um', 'dos', 'principais', 'autores', 'de', 'teatro', 'no', 'Brasil', 'do', 'século', 'XIX', 'Dando', 'continuidade', 'à', 'obra', 'de', 'Martins', 'Pena', 'consolidou', 'a', 'comédia', 'de', 'costumes', 'brasileira', 'sendo', 'no', 'país', 'o', 'principal', 'autor', 'do', 'teatro', 'de', 'revista', 'em', 'sua', 'primeira', 'fase', 'Sua', 'atividade', 'jornalística', 'foi', 'intensa', 'devendo', 'se', 'a', 'ele', 'a', 'publicação', 'de', 'uma', 'série', 'de', 'revistas', 'além', 'da', 'fundação', 'de', 'alguns', 'jornais', 'cariocas', 'Ficou', 'também', 'conhecido', 'por', 'suas', 'crônicas', 'e', 'contos', 'sempre', 'cheios', 'de', 'humor', '']	12.0	Audiobook	Digital	Unknown	4.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/55169485-piedade-filial
